,film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
7434,1553,324,910000,13,0,2,3.23,70000.0,13,402.47678018575857,2018-10-19,10,4,19
7435,1483,506,960000,12,0,1,3.0,80000.0,12,400.0,2018-05-03,5,2,3
7436,1494,415,1820000,26,0,1,7.74,70000.0,26,335.91731266149867,2018-05-20,5,2,20
7437,1493,431,44580000,745,0,10,74.87,59838.92617449664,745,995.0581007078937,2018-05-01,5,2,1
7438,1551,88,1150000,23,0,6,2.44,50000.0,23,942.6229508196723,2018-06-19,6,2,19
7439,1576,536,1520000,19,0,1,19.0,80000.0,19,100.0,2018-10-15,10,4,15
7440,1482,531,180000,3,0,1,5.45,60000.0,3,55.045871559633035,2018-06-14,6,2,14
7441,1556,141,5700000,38,0,6,5.51,150000.0,38,689.6551724137931,2018-08-27,8,3,27
7442,1563,396,1800000,36,0,3,8.57,50000.0,36,420.07001166861136,2018-10-02,10,4,2
7443,1497,72,2520000,37,2,4,9.16,68108.10810810809,35,403.93013100436684,2018-06-11,6,2,11
7444,1484,201,17780000,254,0,3,26.71,70000.0,254,950.954698614751,2018-04-06,4,2,6
7445,1576,338,270000,3,0,1,1.41,90000.0,3,212.7659574468085,2018-10-28,10,4,28
7446,1485,496,3000000,100,0,2,46.51,30000.0,100,215.00752526338425,2018-05-11,5,2,11
7447,1552,490,350000,5,0,2,0.5,70000.0,5,1000.0,2018-07-25,7,3,25
7448,1482,34,38900000,389,0,6,28.19,100000.0,389,1379.9219581411846,2018-04-23,4,2,23
7449,1559,380,1500000,15,0,2,5.56,100000.0,15,269.7841726618705,2018-08-12,8,3,12
7450,1553,50,1320000,11,0,3,2.06,120000.0,11,533.9805825242719,2018-10-14,10,4,14
7451,1483,142,7600000,76,0,3,70.37,100000.0,76,108.0005684240443,2018-04-26,4,2,26
7452,1481,169,1100000,22,0,2,10.63,50000.0,22,206.96142991533398,2018-05-30,5,2,30
7453,1483,474,24600000,283,0,3,61.26,86925.79505300353,283,461.9653934051583,2018-04-18,4,2,18
7454,1485,299,1800000,40,0,2,4.28,45000.0,40,934.5794392523364,2018-03-26,3,1,26
7455,1552,529,480000,4,0,2,4.26,120000.0,4,93.89671361502349,2018-08-09,8,3,9
7456,1494,531,360000,6,0,2,2.69,60000.0,6,223.04832713754647,2018-06-20,6,2,20
7457,1494,225,1680000,48,0,6,3.52,35000.0,48,1363.6363636363635,2018-06-14,6,2,14
7458,1554,70,43500000,435,27,14,8.51,100000.0,408,5111.633372502938,2018-08-17,8,3,17
7459,1499,381,1020000,17,0,4,2.5,60000.0,17,680.0,2018-06-24,6,2,24
7460,1554,253,5880000,84,0,7,3.04,70000.0,84,2763.157894736842,2018-08-31,8,3,31
7461,1554,464,400000,5,0,1,1.41,80000.0,5,354.6099290780142,2018-08-22,8,3,22
7462,1552,115,13300000,266,13,5,31.59,50000.0,253,842.0386198163975,2018-07-17,7,3,17
7463,1497,34,5000000,83,0,3,12.03,60240.96385542169,83,689.9418121363258,2018-05-30,5,2,30
7464,1497,167,5520000,138,0,12,3.07,40000.0,138,4495.114006514658,2018-05-29,5,2,29
7465,1553,450,1500000,10,0,3,2.65,150000.0,10,377.35849056603774,2018-10-28,10,4,28
7466,1569,350,1500000,15,0,3,2.25,100000.0,15,666.6666666666667,2018-10-03,10,4,3
7467,1493,485,38120000,256,0,4,44.76,148906.25,256,571.9392314566577,2018-04-25,4,2,25
7468,1498,64,1500000,30,0,1,9.38,50000.0,30,319.82942430703616,2018-08-04,8,3,4
7469,1498,34,11160000,186,0,3,26.96,60000.0,186,689.9109792284868,2018-09-04,9,3,4
7470,1484,453,15960000,284,0,5,36.88,56197.18309859155,284,770.0650759219087,2018-04-19,4,2,19
7471,1484,165,16960000,212,0,4,12.14,80000.0,212,1746.2932454695222,2018-04-27,4,2,27
7472,1485,35,32400000,326,0,2,97.6,99386.50306748466,326,334.016393442623,2018-04-12,4,2,12
7473,1481,300,1200000,30,0,2,4.62,40000.0,30,649.3506493506493,2018-05-05,5,2,5
7474,1554,196,3840000,48,0,4,9.6,80000.0,48,500.0,2018-07-11,7,3,11
7475,1481,222,21600000,270,0,5,54.88,80000.0,270,491.9825072886297,2018-04-13,4,2,13
7476,1485,169,9400000,102,0,6,16.43,92156.86274509804,102,620.815581253804,2018-03-24,3,1,24
7477,1568,522,600000,4,0,3,1.55,150000.0,4,258.06451612903226,2018-09-26,9,3,26
7478,1483,142,2400000,24,0,6,9.3,100000.0,24,258.06451612903226,2018-05-16,5,2,16
7479,1564,152,7040000,91,6,3,13.54,77362.63736263737,85,672.0827178729689,2018-08-18,8,3,18
7480,1575,546,3300000,22,0,3,11.28,150000.0,22,195.03546099290782,2018-10-15,10,4,15
7481,1554,70,21000000,210,5,12,4.79,100000.0,205,4384.1336116910215,2018-07-29,7,3,29
7482,1483,221,10480000,131,0,2,13.07,80000.0,131,1002.2953328232594,2018-04-09,4,2,9
7483,1562,352,5280000,66,0,3,20.37,80000.0,66,324.0058910162003,2018-08-18,8,3,18
7484,1554,306,20100000,335,0,6,13.2,60000.0,335,2537.878787878788,2018-08-22,8,3,22
7485,1493,184,2640000,33,0,6,2.82,80000.0,33,1170.2127659574471,2018-06-18,6,2,18
7486,1481,164,350000,5,0,2,5.68,70000.0,5,88.02816901408451,2018-03-22,3,1,22
7487,1556,448,120690000,1525,0,13,43.88,79140.98360655738,1525,3475.38742023701,2018-09-25,9,3,25
7488,1554,431,86520000,724,2,12,61.55,119502.76243093926,722,1176.2794476035745,2018-08-02,8,3,2
7489,1554,72,2880000,35,0,2,20.23,82285.71428571429,35,173.01038062283737,2018-10-03,10,4,3
7490,1578,524,23930000,230,0,6,97.46,104043.47826086957,230,235.9942540529448,2018-10-12,10,4,12
7491,1481,184,4880000,86,0,2,16.54,56744.18604651162,86,519.9516324062878,2018-05-09,5,2,9
7492,1569,162,720000,12,0,5,2.09,60000.0,12,574.1626794258374,2018-09-29,9,3,29
7493,1554,34,205440000,1722,0,9,50.8,119303.13588850175,1722,3389.763779527559,2018-07-27,7,3,27
7494,1554,509,800000,16,0,2,3.11,50000.0,16,514.4694533762058,2018-09-07,9,3,7
7495,1494,482,870000,29,0,1,10.74,30000.0,29,270.01862197392927,2018-07-05,7,3,5
7496,1497,98,14800000,296,0,6,26.67,50000.0,296,1109.861267341582,2018-06-19,6,2,19
7497,1483,522,2850000,19,0,4,5.38,150000.0,19,353.15985130111517,2018-04-28,4,2,28
7498,1573,479,320000,4,0,2,1.18,80000.0,4,338.9830508474577,2018-10-31,10,4,31
7499,1572,486,1400000,31,0,1,11.07,45161.290322580644,31,280.03613369467024,2018-10-27,10,4,27
7500,1494,532,1785000,51,0,2,8.53,35000.0,51,597.8898007033997,2018-07-03,7,3,3
7501,1483,304,51750000,348,0,10,15.93,148706.89655172414,348,2184.5574387947267,2018-04-16,4,2,16
7502,1576,238,6420000,107,0,6,7.37,60000.0,107,1451.831750339213,2018-10-17,10,4,17
7503,1576,181,2480000,31,0,3,3.89,80000.0,31,796.9151670951159,2018-10-21,10,4,21
7504,1493,166,13370000,382,0,2,80.42,35000.0,382,475.00621735886597,2018-06-19,6,2,19
7505,1564,163,3540000,59,0,2,65.56,60000.0,59,89.99389871873095,2018-09-12,9,3,12
7506,1481,380,1060000,22,0,2,15.71,48181.81818181818,22,140.03819223424568,2018-07-18,7,3,18
7507,1485,496,150000,3,0,2,1.4,50000.0,3,214.28571428571428,2018-05-22,5,2,22
7508,1576,51,47220000,431,0,14,11.34,109559.16473317864,431,3800.7054673721336,2018-10-19,10,4,19
7509,1558,57,240000,2,0,3,0.32,120000.0,2,625.0,2018-08-29,8,3,29
7510,1557,450,12000000,80,0,3,21.16,150000.0,80,378.0718336483932,2018-07-19,7,3,19
7511,1482,397,3900000,78,0,4,5.84,50000.0,78,1335.6164383561645,2018-04-11,4,2,11
7512,1481,184,1040000,13,0,1,5.0,80000.0,13,260.0,2018-05-30,5,2,30
7513,1496,33,1200000,12,0,6,0.57,100000.0,12,2105.263157894737,2018-06-15,6,2,15
7514,1554,338,8040000,137,0,4,14.41,58686.13138686131,137,950.7286606523247,2018-07-23,7,3,23
7515,1559,155,3120000,78,0,2,40.63,40000.0,78,191.9763721388137,2018-09-25,9,3,25
7516,1552,304,17850000,119,0,4,19.48,150000.0,119,610.8829568788501,2018-07-04,7,3,4
7517,1486,431,1200000,10,0,6,6.41,120000.0,10,156.00624024961002,2018-05-07,5,2,7
7518,1493,34,19320000,322,0,4,35.0,60000.0,322,920.0,2018-07-24,7,3,24
7519,1571,204,1260000,18,0,6,0.98,70000.0,18,1836.7346938775515,2018-10-11,10,4,11
7520,1493,163,49250000,420,0,7,14.37,117261.90476190475,420,2922.755741127349,2018-05-30,5,2,30
7521,1493,204,2730000,39,0,14,0.91,70000.0,39,4285.714285714285,2018-07-16,7,3,16
7522,1484,304,164850000,1107,0,9,60.1,148915.98915989161,1107,1841.9301164725455,2018-04-26,4,2,26
7523,1554,546,5120000,64,0,1,98.46,80000.0,64,65.0010156408694,2018-10-20,10,4,20
7524,1554,144,3600000,45,0,6,1.94,80000.0,45,2319.587628865979,2018-07-16,7,3,16
7525,1498,72,3240000,27,0,3,2.65,120000.0,27,1018.867924528302,2018-07-16,7,3,16
7526,1484,81,2200000,22,0,2,7.33,100000.0,22,300.1364256480218,2018-04-18,4,2,18
7527,1553,182,19130000,274,0,2,24.12,69817.51824817517,274,1135.9867330016584,2018-10-11,10,4,11
7528,1481,452,5360000,67,0,2,17.18,80000.0,67,389.988358556461,2018-05-24,5,2,24
7529,1554,486,825000,23,0,3,2.74,35869.565217391304,23,839.4160583941606,2018-08-29,8,3,29
7530,1483,471,1680000,21,0,2,3.0,80000.0,21,700.0,2018-04-18,4,2,18
7531,1494,195,23920000,299,0,6,14.66,80000.0,299,2039.5634379263306,2018-05-10,5,2,10
7532,1494,453,540000,9,0,2,1.64,60000.0,9,548.7804878048781,2018-06-17,6,2,17
7533,1493,425,1680000,28,0,2,3.5,60000.0,28,800.0,2018-05-21,5,2,21
7534,1493,180,2800000,88,0,7,6.57,31818.181818181816,88,1339.421613394216,2018-05-19,5,2,19
7535,1481,163,45800000,498,0,4,65.1,91967.87148594378,498,764.9769585253457,2018-05-11,5,2,11
7536,1552,115,3400000,34,0,3,7.31,100000.0,34,465.11627906976753,2018-07-27,7,3,27
7537,1554,180,35460000,447,0,10,24.43,79328.85906040267,447,1829.717560376586,2018-08-05,8,3,5
7538,1496,89,1800000,12,0,3,4.23,150000.0,12,283.6879432624113,2018-05-13,5,2,13
7539,1556,453,10660000,244,0,4,69.71,43688.524590163935,244,350.02151771625313,2018-08-22,8,3,22
7540,1499,72,3120000,26,0,3,8.58,120000.0,26,303.030303030303,2018-07-22,7,3,22
7541,1498,43,4200000,71,0,6,15.37,59154.92957746478,71,461.93884189980486,2018-08-16,8,3,16
7542,1587,98,7500000,125,0,7,9.65,60000.0,125,1295.3367875647666,2018-11-03,11,4,3
7543,1493,62,600000,15,0,6,1.56,40000.0,15,961.5384615384617,2018-06-12,6,2,12
7544,1511,321,750000,15,0,2,1.72,50000.0,15,872.0930232558139,2018-07-16,7,3,16
7545,1482,262,20300000,337,0,4,30.12,60237.388724035605,337,1118.8579017264276,2018-04-16,4,2,16
7546,1485,528,1080000,18,0,1,38.3,60000.0,18,46.99738903394257,2018-05-08,5,2,8
7547,1556,321,950000,19,0,1,4.36,50000.0,19,435.77981651376143,2018-08-16,8,3,16
7548,1498,489,600000,4,0,1,10.0,150000.0,4,40.0,2018-10-05,10,4,5
7549,1497,524,2400000,30,0,3,33.33,80000.0,30,90.00900090009,2018-07-14,7,3,14
7550,1493,524,48750000,328,3,8,47.61,148628.0487804878,325,688.9308968704054,2018-07-12,7,3,12
7551,1482,513,9850000,102,0,3,14.21,96568.62745098039,102,717.8043631245603,2018-04-09,4,2,9
7552,1484,531,3840000,64,0,3,26.02,60000.0,64,245.96464258262876,2018-04-26,4,2,26
7553,1551,479,160000,2,0,1,1.18,80000.0,2,169.49152542372886,2018-07-04,7,3,4
7554,1556,254,2380000,34,0,6,2.29,70000.0,34,1484.7161572052405,2018-08-19,8,3,19
7555,1564,529,2460000,41,0,2,43.62,60000.0,41,93.99358092618066,2018-08-21,8,3,21
7556,1551,429,23350000,367,0,5,35.8,63623.97820163488,367,1025.1396648044692,2018-06-14,6,2,14
7557,1499,247,2120000,37,0,2,4.92,57297.29729729731,37,752.0325203252032,2018-06-23,6,2,23
7558,1556,454,300000,5,0,1,1.67,60000.0,5,299.40119760479035,2018-08-29,8,3,29
7559,1482,166,11900000,187,0,4,19.68,63636.36363636363,187,950.2032520325205,2018-04-29,4,2,29
7560,1556,201,5520000,138,0,5,19.44,40000.0,138,709.8765432098764,2018-10-02,10,4,2
7561,1498,152,1720000,41,0,2,9.15,41951.219512195115,41,448.087431693989,2018-08-01,8,3,1
7562,1511,474,480000,6,0,1,26.09,80000.0,6,22.997316979685703,2018-09-03,9,3,3
7563,1495,485,1800000,12,0,1,26.09,150000.0,12,45.994633959371406,2018-06-16,6,2,16
7564,1483,528,7540000,79,0,5,13.5,95443.03797468354,79,585.1851851851852,2018-04-23,4,2,23
7565,1485,451,450000,9,0,2,3.91,50000.0,9,230.17902813299236,2018-04-09,4,2,9
7566,1494,529,9540000,87,0,4,47.28,109655.1724137931,87,184.010152284264,2018-05-17,5,2,17
7567,1481,253,4095000,117,0,4,9.14,35000.0,117,1280.0875273522975,2018-05-12,5,2,12
7568,1554,196,1400000,14,0,1,11.2,100000.0,14,125.0,2018-10-01,10,4,1
7569,1559,51,3480000,31,0,3,1.78,112258.06451612904,31,1741.5730337078653,2018-07-28,7,3,28
7570,1578,489,13380000,120,23,8,29.25,111500.0,97,410.2564102564102,2018-10-22,10,4,22
7571,1563,457,500000,10,0,4,0.81,50000.0,10,1234.5679012345681,2018-10-05,10,4,5
7572,1482,142,62350000,624,0,6,35.37,99919.8717948718,624,1764.2069550466501,2018-03-28,3,1,28
7573,1481,170,15960000,228,0,14,3.21,70000.0,228,7102.803738317758,2018-03-28,3,1,28
7574,1481,168,2800000,35,0,4,4.38,80000.0,35,799.0867579908678,2018-06-01,6,2,1
7575,1493,482,930000,31,0,1,11.48,30000.0,31,270.03484320557493,2018-08-06,8,3,6
7576,1559,518,10700000,93,0,9,18.34,115053.76344086023,93,507.0883315158125,2018-08-09,8,3,9
7577,1494,445,1920000,28,0,4,7.09,68571.42857142858,28,394.9224259520452,2018-05-24,5,2,24
7578,1556,539,250000,5,0,2,1.61,50000.0,5,310.55900621118013,2018-10-02,10,4,2
7579,1483,196,2080000,26,0,3,8.39,80000.0,26,309.89272943980933,2018-05-19,5,2,19
7580,1563,518,1260000,23,0,4,10.13,54782.608695652176,23,227.04837117472846,2018-09-18,9,3,18
7581,1493,62,1750000,25,0,14,1.12,70000.0,25,2232.142857142857,2018-04-22,4,2,22
7582,1578,91,2760000,23,0,7,0.73,120000.0,23,3150.684931506849,2018-10-13,10,4,13
7583,1485,43,10920000,273,0,3,35.0,40000.0,273,780.0,2018-05-08,5,2,8
7584,1554,196,400000,4,0,1,3.2,100000.0,4,125.0,2018-10-02,10,4,2
7585,1471,518,1080000,19,0,1,34.55,56842.10526315789,19,54.99276410998554,2018-06-08,6,2,8
7586,1552,163,2640000,22,0,4,9.91,120000.0,22,221.99798183652874,2018-08-01,8,3,1
7587,1483,168,3700000,37,0,3,9.14,100000.0,37,404.8140043763676,2018-04-20,4,2,20
7588,1576,539,1950000,23,0,2,7.42,84782.60869565218,23,309.97304582210245,2018-10-31,10,4,31
7589,1481,245,13740000,334,0,6,63.02,41137.7245508982,334,529.9904792129481,2018-04-29,4,2,29
7590,1559,50,5040000,84,0,3,28.57,60000.0,84,294.01470073503674,2018-08-21,8,3,21
7591,1556,62,880000,11,0,6,1.15,80000.0,11,956.521739130435,2018-08-31,8,3,31
7592,1578,314,5600000,125,0,4,12.94,44800.0,125,965.9969088098919,2018-11-03,11,4,3
7593,1572,247,7040000,129,0,2,23.37,54573.64341085272,129,551.98973042362,2018-10-06,10,4,6
7594,1486,368,450000,9,0,1,2.43,50000.0,9,370.3703703703703,2018-04-11,4,2,11
7595,1494,243,1500000,25,0,4,3.34,60000.0,25,748.502994011976,2018-07-04,7,3,4
7596,1559,304,18600000,124,0,2,42.18,150000.0,124,293.9781887150308,2018-09-02,9,3,2
7597,1499,518,8040000,138,2,7,24.95,58260.869565217385,136,553.1062124248497,2018-06-20,6,2,20
7598,1497,262,1300000,15,0,3,3.11,86666.66666666669,15,482.3151125401929,2018-05-13,5,2,13
7599,1552,304,19350000,129,0,4,21.11,150000.0,129,611.0847939365229,2018-07-25,7,3,25
7600,1498,352,3750000,25,0,2,12.02,150000.0,25,207.98668885191344,2018-07-08,7,3,8
7601,1558,304,35850000,250,0,3,56.69,143400.0,250,440.9948844593403,2018-09-07,9,3,7
7602,1499,184,720000,9,0,3,1.26,80000.0,9,714.2857142857142,2018-07-02,7,3,2
7603,1551,452,1650000,11,0,1,15.71,150000.0,11,70.01909611712284,2018-07-13,7,3,13
7604,1497,546,5250000,35,0,1,53.85,150000.0,35,64.9953574744661,2018-06-29,6,2,29
7605,1511,546,5400000,36,0,3,6.56,150000.0,36,548.7804878048781,2018-07-05,7,3,5
7606,1566,518,180000,3,0,2,2.0,60000.0,3,150.0,2018-09-06,9,3,6
7607,1559,536,600000,10,0,1,10.0,60000.0,10,100.0,2018-08-08,8,3,8
7608,1483,321,4400000,88,0,2,10.09,50000.0,88,872.1506442021803,2018-03-26,3,1,26
7609,1482,396,32650000,403,0,4,37.66,81017.36972704715,403,1070.1009028146575,2018-04-11,4,2,11
7610,1482,285,900000,9,0,1,15.0,100000.0,9,60.0,2018-05-03,5,2,3
7611,1482,71,107700000,725,0,3,66.21,148551.72413793104,725,1095.0007551729348,2018-03-29,3,1,29
7612,1573,195,7700000,107,0,4,7.87,71962.6168224299,107,1359.5933926302416,2018-10-14,10,4,14
7613,1481,35,25400000,256,0,2,76.65,99218.75,256,333.9856490541422,2018-04-25,4,2,25
7614,1485,286,2880000,72,0,1,28.8,40000.0,72,250.0,2018-05-01,5,2,1
7615,1578,537,150000,3,0,1,1.29,50000.0,3,232.55813953488374,2018-10-24,10,4,24
7616,1556,524,71040000,891,1,9,62.53,79730.63973063973,890,1424.9160403006556,2018-08-28,8,3,28
7617,1554,259,1700000,17,0,1,5.35,100000.0,17,317.75700934579436,2018-09-30,9,3,30
7618,1493,338,320000,4,0,1,1.63,80000.0,4,245.39877300613497,2018-05-19,5,2,19
7619,1498,245,1050000,15,0,3,1.56,70000.0,15,961.5384615384617,2018-08-24,8,3,24
7620,1554,245,17640000,252,0,5,15.75,70000.0,252,1600.0,2018-08-11,8,3,11
7621,1554,299,3500000,84,0,2,8.99,41666.66666666666,84,934.3715239154616,2018-08-09,8,3,9
7622,1493,71,4950000,37,1,1,10.14,133783.78378378382,36,364.89151873767264,2018-05-04,5,2,4
7623,1554,365,4340000,62,0,12,1.66,70000.0,62,3734.939759036145,2018-09-07,9,3,7
7624,1498,115,3200000,32,0,1,36.36,100000.0,32,88.00880088008802,2018-10-10,10,4,10
7625,1482,144,50160000,627,0,8,20.3,80000.0,627,3088.669950738916,2018-04-01,4,2,1
7626,1573,314,4900000,70,0,2,14.49,70000.0,70,483.09178743961365,2018-10-17,10,4,17
7627,1493,352,42150000,303,0,9,11.04,139108.91089108912,303,2744.5652173913045,2018-04-25,4,2,25
7628,1551,344,15750000,105,0,3,13.31,150000.0,105,788.8805409466568,2018-08-06,8,3,6
7629,1511,489,15720000,109,0,7,28.84,144220.18348623853,109,377.9472954230236,2018-09-13,9,3,13
7630,1483,486,2675000,63,0,1,22.5,42460.31746031746,63,280.0,2018-04-04,4,2,4
7631,1486,262,6600000,66,0,3,13.84,100000.0,66,476.878612716763,2018-04-06,4,2,6
7632,1493,195,18900000,189,0,7,67.5,100000.0,189,280.0,2018-08-02,8,3,2
7633,1556,182,8660000,145,0,2,12.76,59724.13793103449,145,1136.3636363636365,2018-09-05,9,3,5
7634,1493,514,320000,4,0,2,1.72,80000.0,4,232.55813953488374,2018-08-04,8,3,4
7635,1494,528,2600000,30,0,3,9.52,86666.66666666669,30,315.1260504201681,2018-06-21,6,2,21
7636,1558,169,8600000,86,0,6,13.85,100000.0,86,620.9386281588447,2018-08-22,8,3,22
7637,1484,481,11820000,197,0,2,24.38,60000.0,197,808.039376538146,2018-05-09,5,2,9
7638,1576,489,213770000,1568,16,24,59.57,136332.9081632653,1552,2632.1974148061104,2018-09-28,9,3,28
7639,1572,154,20860000,298,0,12,8.28,70000.0,298,3599.0338164251207,2018-11-02,11,4,2
7640,1480,524,9600000,64,0,3,71.11,150000.0,64,90.00140627197302,2018-04-14,4,2,14
7641,1494,222,9360000,234,0,4,52.7,40000.0,234,444.02277039848195,2018-05-22,5,2,22
7642,1482,50,12600000,128,0,3,43.54,98437.5,128,293.9825447864033,2018-04-13,4,2,13
7643,1484,304,97350000,666,0,5,87.86,146171.17117117118,666,758.0241292966083,2018-03-26,3,1,26
7644,1486,222,1680000,21,0,3,8.33,80000.0,21,252.10084033613444,2018-04-05,4,2,5
7645,1559,72,6360000,56,0,7,2.62,113571.42857142855,56,2137.404580152672,2018-07-25,7,3,25
7646,1512,492,360000,9,0,1,4.33,40000.0,9,207.8521939953811,2018-07-07,7,3,7
7647,1494,470,150000,5,0,2,2.08,30000.0,5,240.38461538461542,2018-05-28,5,2,28
7648,1556,251,700000,10,0,12,1.11,70000.0,10,900.9009009009008,2018-09-24,9,3,24
7649,1493,326,1140000,19,0,2,3.31,60000.0,19,574.0181268882175,2018-07-27,7,3,27
7650,1511,518,13260000,137,0,6,16.67,96788.32116788322,137,821.8356328734253,2018-06-28,6,2,28
7651,1497,221,10280000,167,0,2,16.67,61556.886227544914,167,1001.7996400719857,2018-06-08,6,2,8
7652,1554,352,1350000,10,0,1,9.62,135000.0,10,103.95010395010395,2018-10-07,10,4,7
7653,1483,247,28040000,441,0,2,79.89,63582.7664399093,441,552.009012392039,2018-04-12,4,2,12
7654,1553,352,8350000,58,0,4,13.68,143965.5172413793,58,423.9766081871345,2018-10-24,10,4,24
7655,1493,431,28600000,290,0,10,36.05,98620.68965517242,290,804.4382801664357,2018-06-29,6,2,29
7656,1484,313,16100000,230,0,12,6.3,70000.0,230,3650.7936507936506,2018-03-16,3,1,16
7657,1494,210,9480000,142,0,3,11.52,66760.56338028169,142,1232.638888888889,2018-06-14,6,2,14
7658,1484,390,17760000,222,0,10,65.71,80000.0,222,337.8481205295998,2018-03-21,3,1,21
7659,1554,524,2250000,24,0,2,46.15,93750.0,24,52.00433369447453,2018-10-10,10,4,10
7660,1486,501,510000,17,0,2,4.23,30000.0,17,401.8912529550828,2018-03-27,3,1,27
7661,1493,470,100000,2,0,2,0.83,50000.0,2,240.96385542168682,2018-09-30,9,3,30
7662,1481,142,24200000,244,11,6,24.65,99180.32786885246,233,989.8580121703856,2018-05-10,5,2,10
7663,1569,191,870000,29,0,3,1.84,30000.0,29,1576.0869565217388,2018-10-09,10,4,9
7664,1485,441,2800000,56,0,6,3.59,50000.0,56,1559.8885793871866,2018-03-31,3,1,31
7665,1481,476,1010000,13,0,4,0.6,77692.30769230769,13,2166.666666666667,2018-04-15,4,2,15
7666,1481,453,450000,10,0,4,10.0,45000.0,10,100.0,2018-06-25,6,2,25
7667,1485,453,9510000,163,0,4,19.18,58343.558282208585,163,849.8435870698645,2018-04-20,4,2,20
7668,1483,461,3850000,77,0,3,32.08,50000.0,77,240.0249376558604,2018-04-05,4,2,5
7669,1493,162,1890000,63,0,2,27.39,30000.0,63,230.0109529025192,2018-07-10,7,3,10
7670,1554,313,73440000,925,0,10,30.43,79394.5945945946,925,3039.763391390076,2018-07-19,7,3,19
7671,1576,238,3780000,63,0,6,4.34,60000.0,63,1451.6129032258066,2018-09-28,9,3,28
7672,1562,307,1120000,14,0,4,3.03,80000.0,14,462.04620462046205,2018-09-14,9,3,14
7673,1578,455,2320000,29,0,1,8.29,80000.0,29,349.8190591073583,2018-10-22,10,4,22
7674,1499,501,1050000,21,0,2,5.22,50000.0,21,402.2988505747127,2018-06-27,6,2,27
7675,1481,492,1500000,53,4,1,25.48,28301.88679245283,49,208.00627943485085,2018-05-21,5,2,21
7676,1493,504,1400000,35,0,6,2.91,40000.0,35,1202.7491408934707,2018-05-24,5,2,24
7677,1482,417,13020000,140,0,3,11.84,93000.0,140,1182.4324324324325,2018-04-27,4,2,27
7678,1493,477,4850000,97,0,1,48.99,50000.0,97,197.99959175341903,2018-07-09,7,3,9
7679,1498,174,9100000,260,0,8,9.94,35000.0,260,2615.69416498994,2018-08-28,8,3,28
7680,1572,312,13120000,165,0,8,25.54,79515.15151515152,165,646.0454189506656,2018-10-05,10,4,5
7681,1556,166,6960000,94,0,4,9.89,74042.55319148938,94,950.4550050556118,2018-08-30,8,3,30
7682,1572,165,12880000,161,0,3,24.43,80000.0,161,659.025787965616,2018-10-05,10,4,5
7683,1493,304,39150000,261,0,4,38.38,150000.0,261,680.0416883793642,2018-06-30,6,2,30
7684,1558,285,500000,5,0,3,1.32,100000.0,5,378.7878787878788,2018-08-02,8,3,2
7685,1572,501,540000,9,0,2,2.24,60000.0,9,401.78571428571416,2018-10-28,10,4,28
7686,1575,285,1300000,13,0,3,3.42,100000.0,13,380.1169590643275,2018-10-19,10,4,19
7687,1482,431,19440000,163,0,6,29.16,119263.8036809816,163,558.9849108367627,2018-04-13,4,2,13
7688,1576,238,7380000,246,0,6,16.94,30000.0,246,1452.1841794569063,2018-10-02,10,4,2
7689,1486,417,6375000,69,0,3,9.35,92391.30434782608,69,737.9679144385028,2018-04-06,4,2,6
7690,1483,362,16240000,232,0,4,36.36,70000.0,232,638.0638063806381,2018-03-27,3,1,27
7691,1576,196,3800000,38,0,4,2.33,100000.0,38,1630.9012875536484,2018-09-27,9,3,27
7692,1483,533,2940000,49,0,1,44.55,60000.0,49,109.9887766554433,2018-05-02,5,2,2
7693,1494,492,570000,22,0,1,10.58,25909.090909090908,22,207.93950850661625,2018-05-31,5,2,31
7694,1494,453,180000,3,0,2,0.55,60000.0,3,545.4545454545454,2018-06-25,6,2,25
7695,1573,513,19620000,183,0,4,18.69,107213.11475409837,183,979.1332263242374,2018-10-28,10,4,28
7696,1483,266,5400000,36,0,5,4.36,150000.0,36,825.6880733944954,2018-04-28,4,2,28
7697,1493,452,25710000,268,0,4,34.36,95932.83582089553,268,779.9767171129221,2018-05-23,5,2,23
7698,1554,163,28800000,326,0,5,60.59,88343.5582822086,326,538.0425812840402,2018-10-11,10,4,11
7699,1493,425,2820000,47,0,4,2.94,60000.0,47,1598.6394557823126,2018-05-12,5,2,12
7700,1493,496,6850000,169,0,6,26.2,40532.54437869822,169,645.0381679389312,2018-05-18,5,2,18
7701,1556,34,20280000,338,0,4,76.82,60000.0,338,439.98958604530065,2018-08-28,8,3,28
7702,1560,486,7275000,291,0,3,34.64,25000.0,291,840.0692840646651,2018-07-31,7,3,31
7703,1564,557,2610000,87,6,2,0.0,30000.0,81,-2.0,2018-09-04,9,3,4
7704,1498,466,300000,10,0,2,2.92,30000.0,10,342.4657534246575,2018-07-10,7,3,10
7705,1498,528,150000,3,0,1,2.24,50000.0,3,133.92857142857142,2018-09-10,9,3,10
7706,1498,43,6720000,168,0,3,21.54,40000.0,168,779.9442896935933,2018-07-10,7,3,10
7707,1493,73,19350000,215,0,6,14.0,90000.0,215,1535.7142857142858,2018-05-19,5,2,19
7708,1556,223,1470000,21,0,12,0.8,70000.0,21,2625.0,2018-08-13,8,3,13
7709,1494,172,2240000,28,0,6,3.44,80000.0,28,813.953488372093,2018-07-02,7,3,2
